uid,pr_link,repo,pr_title,media_type,isGithub,link_count,link_url,link_text,rank
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19190,Link 49,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19189,Link 50,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/0c19417c644a29b5113d3a2b94ce00640117574b,Link 51,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19188,Link 52,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/8df927646cadaa70263914c62f2f76fccb8c46fd,Link 53,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19186,Link 54,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/7e16e3fb8594e361b3e121d2d4059dc26e30c407,Link 55,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19183,Link 56,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/8f70eb142cce025e7040d016a959eff0f51eb672,Link 57,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19184,Link 58,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/f831893b6e2951f56ce8b9ff12e4a16913b72b47,Link 59,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19162,Link 60,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/0c6b84212144da3238693fa56500b02bd4a9f05a,Link 61,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/353266edf827d4e63e9efef321f5d128748bc74d,Link 62,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19180,Link 63,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19179,Link 64,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/3afb8a1dcf12ad12df480db014042a51403ff672,Link 65,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/5ff318a528e3f6b8b9c6a62ea949d66ebb7f0716,Link 66,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19164,Link 67,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/576bcc5461c0c00c30dfceec9abcddb99e559c74,Link 68,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/1f77c53b12d00403b88a0e02c8d2432278abcf52,Link 69,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19175,Link 70,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19177,Link 71,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19165,Link 72,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/d46059410a0e02b98067aa31975c25fd8d0d1c2b,Link 73,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19147,Link 74,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19136,Link 75,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/45cd4ead9c4fc354a2542b806ec82afb67cb54fc,Link 76,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/742d054ac1124d4e53c84234dd6960d4e272d490,Link 77,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/tree/HEAD/packages/js/issues/19148,Link 78,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commit/df9bf9519a302e284700ad300463ecdf2ebf9f25,Link 79,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/releases,Link 80,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/compare/3.3.3...3.4.0,Link 81,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/blob/main/CHANGELOG.md#341,Link 82,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/eslint/eslint/commits/v9.16.0/packages/js,Link 83,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/blob/main/CHANGELOG.md,Link 84,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/click,Link 85,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/fisker,Link 86,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/click,Link 87,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/compare/3.3.3...3.4.0,Link 88,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/compare/3.4.0...3.4.1,Link 89,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/37fd1774d13ef68abcc03775ceef0a91f87a57d7,Link 90,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/1fb629709a877b82f1acdcb8a9dbb0f5410e660d,Link 91,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/f6fccadbc7e07704ed2b85d83247a1c740bb4489,Link 92,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/5fef089377dbbd9c50cb04a2d65190a29ea68346,Link 93,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://prettier.io/blog/2024/11/26/3.4.0.html,Link 94,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/3542f138458c7ed0fb3f0a5a5244cbd0084c0ec7,Link 95,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://prettier.io/blog/2024/11/26/3.4.0.html,Link 96,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/f53791a2c815b03ea6f0b7f525c59d3c446bc0fd,Link 97,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/10baab2f577903a3cb019f43db844107eea310b6,Link 98,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/2b41c937fc1dc080dee440cd21999e42737a9483,Link 99,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/7999e1026529ddc781caae7f6875ef5cd26540a9,Link 100,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/rollup/rollup/releases,Link 101,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/compare/3.3.3...3.4.1,Link 102,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/prettier/prettier/commit/2262d1e4a3b972f661fe8018b7de823b7646a60f,Link 103,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/TrickyPi,Link 104,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/lukastaegert,Link 105,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/renovate,Link 106,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/prettier/prettier/pull/16887,Link 107,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/renovate,Link 108,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/rollup/rollup/blob/master/CHANGELOG.md,Link 109,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/lukastaegert,Link 110,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/TrickyPi,Link 111,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/prettier/prettier/issues/16887,Link 112,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/prettier/prettier/issues/16888,Link 113,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/renovate,Link 114,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/renovate,Link 115,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/prettier/prettier/issues/16886,Link 116,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/prettier/prettier/issues/16851,Link 117,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/rollup/rollup/commit/50530197529860f449087eda7f44eb5d3b49f9e9,Link 118,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/rollup/rollup/commit/0595e433edec3608bfc0331d8f02912374e7f7f7,Link 119,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/issues/5743,Link 120,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/pull/5743,Link 121,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/prettier/prettier/issues/16884,Link 122,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/rollup/rollup/commit/a0f1dcc009b97a24c17fc0450728d8826d69c05c,Link 123,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/pull/5747,Link 124,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/rollup/rollup/commit/a949c87a05977333c45f8abd94ef2c1540afe0d3,Link 125,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/rollup/rollup/compare/v4.27.4...v4.28.0,Link 126,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/2f53e2af5-fix-green,Link 127,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/releases,Link 128,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/f9da163f8852800763844ae89e85eaafe0c37f2b,Link 129,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/pull/5748,Link 130,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/f9da163f8-fix-green,Link 131,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/2f53e2af55794795979232b0f3e95359299e1aee,Link 132,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/c497749e6-fix-green,Link 133,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c8cd90e0f601a6baa05b84e45bbd37b4bf6049f5,Link 134,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/pull/5743,Link 135,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c497749e670e916e17a4e7fb0acb1abe26d9bd9a,Link 136,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/issues/5743,Link 137,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/pull/5747,Link 138,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/pull/5748,Link 139,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/blob/main/CHANGELOG.md,Link 140,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/c8cd90e0f-fix-green,Link 141,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/2f53e2af55794795979232b0f3e95359299e1aee,Link 142,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/issues/5743,Link 143,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/f9da163f8852800763844ae89e85eaafe0c37f2b,Link 144,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c497749e670e916e17a4e7fb0acb1abe26d9bd9a,Link 145,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/2f53e2af55794795979232b0f3e95359299e1aee,Link 146,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c497749e670e916e17a4e7fb0acb1abe26d9bd9a,Link 147,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/d8cbf3b57615256a3e7d3f9f0ef1fbae8f733c8c,Link 148,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/d2612468347a232c25c6a77bb50b647e13926cef,Link 149,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c8cd90e0f601a6baa05b84e45bbd37b4bf6049f5,Link 150,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/releases,Link 151,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/f9da163f8852800763844ae89e85eaafe0c37f2b,Link 152,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/5ac03f40e720b47bdd29aad4a685c2a13dbb537c,Link 153,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c8cd90e0f601a6baa05b84e45bbd37b4bf6049f5,Link 154,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/0eb5870190b920f3c99b466d8f10a0be68ea8de4,Link 155,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/issues/5748,Link 156,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/2f53e2af55794795979232b0f3e95359299e1aee,Link 157,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/compare/19.0.1...19.0.2,Link 158,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/f9da163f8852800763844ae89e85eaafe0c37f2b,Link 159,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://redirect.github.com/rollup/rollup/issues/5747,Link 160,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/c497749e6-fix-green,Link 161,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/2f53e2af5-fix-green,Link 162,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://img.shields.io/badge/f9da163f8-fix-green,Link 163,
401,https://github.com/puppeteer/puppeteer/pull/13348,puppeteer/puppeteer,chore(deps-dev): Bump the dev-dependencies group across 1 directory with 6 updates,text,TRUE,181,https://github.com/angular/angular-cli/commit/c8cd90e0f601a6baa05b84e45bbd37b4bf6049f5,Link 164,
